SKU,batch,Last_Month_Stock,month_in,month_out,month_sales,month_end_stock,Note_value,safety_stock,Location,month_end_inventory,inventory_diff,Remark,Time
FWD5870B,23061991,358.34,0.0,0.0,0.0,358.34,358.34,,B-1,358.34,0,,2025-02
FWD5870C,24092991,623.6,0.0,5.0,225.0,393.6,393.6,,B-1,393.6,0,,2025-02
FWD5871A,24123091,303.8,0.0,0.0,0.0,303.8,303.8,,A-2,303.8,0,,2025-02
FWD5871C,24122591,749.5,0.0,0.0,1.0,748.5,748.5,,B-1,748.5,0,,2025-02
FWD5872A,25010291,160.0,0.0,0.0,0.0,160.0,160.0,,A-3,160.0,0,,2025-02
FWD5872C,23122491,168.0,0.0,0.0,0.0,168.0,168.0,,A-2,168.0,0,,2025-02
FWD5873A,25010292,86.7,0.0,0.0,0.0,86.7,86.7,,A-3,86.7,0,,2025-02
FWD5874A,25010391,73.4,0.0,0.0,0.0,73.4,73.4,,A-3,73.4,0,,2025-02
FWD5880B,21121392,156.5,0.0,0.0,0.0,156.5,2610.3,,D-1,156.5,0,,2025-02
FWD5880B,23121991,2453.8,0.0,0.0,0.0,2453.8,,,C-1,2453.8,0,,2025-02
FWD5881B,24051092,25.0,0.0,0.0,0.0,25.0,25.0,,A-2,25.0,0,,2025-02
FWD5882X,24032894,1.4,0.0,0.0,0.0,1.4,1.4,,D-2,1.4,0,,2025-02
FWD5883X,24032896,1.4,0.0,0.0,0.0,1.4,1.4,,D-2,1.4,0,,2025-02
FWD5884X,24032992,1.4,0.0,0.0,0.0,1.4,1.4,,D-2,1.4,0,,2025-02
FWD5890,25022792,0.0,1542.0,0.0,0.0,1542.0,1542.0,,4B-1,1542.0,0,,2025-02
FWD5890,23061491,1.85,0.0,1.85,0.0,0.0,,,,0.0,0,,2025-02
FWD5890,23082191,428.0,0.0,2.0,426.0,0.0,,,,0.0,0,,2025-02
FWD5890ST,24062491,114.55,0.0,0.0,0.0,114.55,114.55,,B-1,114.55,0,,2025-02
FWD5891,21090391,512.35,0.0,0.0,11.0,501.35,501.35,,D-1,501.35,0,,2025-02
FWD5891ST,22081792,8.8,0.0,0.0,0.0,8.8,8.8,,A-1,8.8,0,,2025-02
FWD5891A,22111291,18.2,0.0,0.0,0.0,18.2,1159.7,,A-2,18.2,0,,2025-02
FWD5891A,22122794,1141.5,0.0,0.0,0.0,1141.5,,,E-1,1141.5,0,,2025-02
FWD5892,22041091,752.49,0.0,0.0,0.0,752.49,752.49,,B-1,752.49,0,,2025-02
FWD5892B,23101691,580.9,0.0,0.0,0.0,580.9,580.9,,D-2,580.9,0,,2025-02
FWD5893,22121091,539.19,0.0,0.0,1.0,538.19,538.19,,B-2,538.19,0,,2025-02
FWD5893ST,22082292,10.3,0.0,0.0,0.0,10.3,10.3,,A-1,10.3,0,,2025-02
FWD5894,21070692,20.74,0.0,0.0,11.0,9.74,780.29,,D-2,9.74,0,,2025-02
FWD5894,22052991,770.55,0.0,0.0,0.0,770.55,,,B-1,770.55,0,,2025-02
FWD5895,21070694,50.45,0.0,0.0,0.0,50.45,765.79,,E-5,50.45,0,,2025-02
FWD5895,22061391,715.34,0.0,0.0,0.0,715.34,,,B-2,715.34,0,,2025-02
FWD5895B,23101692,541.1,0.0,0.0,0.0,541.1,541.1,,D-2,541.1,0,,2025-02
FWD5895ST,23050491,59.5,0.0,0.0,0.0,59.5,59.5,,B-1,59.5,0,,2025-02
FWD D10Y,24081091,283.0,0.0,0.0,0.0,283.0,283.0,0.0,D-1,283.0,0,,2025-02
FWD D10A,19102291,1582.87,0.0,125.0,227.0,1230.87,1230.87,,D-1,1230.87,0,,2025-02
FWD D10A,24041491,0.0,250.0,0.0,250.0,0.0,,,,0.0,0,,2025-02
FWD D10M,24111791,2725.0,0.0,0.0,154.0,2571.0,2571.0,500.0,E-5,2571.0,0,,2025-02
FWD D21M,24070591,472.0,0.0,0.0,61.0,411.0,411.0,65.0,A-1,411.0,0,,2025-02
FWD D23M,24121091,503.1,0.0,0.0,30.0,473.1,473.1,283.0,B-2,473.1,0,,2025-02
FWD D25M,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0,,2025-02
FWD D27M,23121891,1036.7,0.0,0.0,25.0,1011.7,1011.7,500.0,C-2,1011.7,0,,2025-02
FWD D28M,20051191,1.8,0.0,0.0,0.0,1.8,62.95,153.0,B-2,1.8,0,,2025-02
FWD D28M,23031491,61.15,0.0,0.0,0.0,61.15,,,A-3,61.15,0,,2025-02
FWD D29M,24031491,400.05,0.0,0.0,0.0,400.05,400.05,100.0,A-2,400.05,0,,2025-02
FWD D10L,24102291,1780.8,0.0,207.0,175.0,1398.8,1398.8,769.0,C-1,1398.8,0,,2025-02
FWD D21L,22061491,2675.8,0.0,0.0,0.0,2675.8,2996.6,200.0,C-1,2675.8,0,,2025-02
FWD D21L,23022291,395.8,0.0,75.0,0.0,320.8,,,D-2,320.8,0,,2025-02
FWD D23L,20112591,0.36,0.0,0.0,0.0,0.36,2035.51,327.0,D-1,0.36,0,,2025-02
FWD D23L,22022191,940.1,0.0,0.0,5.0,935.1,,,A-2,935.1,0,,2025-02
FWD D23L,22112791,1133.85,0.0,33.8,0.0,1100.05,,,C-1,1100.05,0,,2025-02
FWD D25L,14092591,10.8,0.0,0.0,0.0,10.8,18.01,100.0,D-1,10.8,0,,2025-02
FWD D25L,18112191,3.41,0.0,0.0,0.0,3.41,,,D-1,3.41,0,,2025-02
FWD D25L,18112191,3.8,0.0,0.0,0.0,3.8,,,A1货架,3.8,0,退需重拌,2025-02
FWD D27L,21102591,546.71,0.0,0.0,0.0,546.71,1825.31,500.0,D-1,546.71,0,,2025-02
FWD D27L,22101491,1278.6,0.0,0.0,0.0,1278.6,,,E-5,1278.6,0,,2025-02
FWD D28L,17062291,55.88,0.0,0.0,0.0,55.88,979.68,216.0,D-1,55.88,0,,2025-02
FWD D28L,22040991,97.7,0.0,0.0,25.0,72.7,,,A-2,72.7,0,,2025-02
FWD D28L,23031991,851.6,0.0,0.0,0.5,851.1,,,A-3,851.1,0,,2025-02
FWD D29L,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0,,2025-02
FWD D10X,21062791,34.7,0.0,0.0,28.5,6.2,1887.2,300.0,D-2,6.2,0,,2025-02
FWD D10X,19091891,0.9,0.0,0.0,0.0,0.9,,,A-1,0.9,0,,2025-02
FWD D10X,22112091,2005.1,0.0,0.0,125.0,1880.1,,,D-2,1880.1,0,,2025-02
FWD D21X,20042991,1.0,0.0,0.0,0.0,1.0,538.4,36.0,D-1,1.0,0,2个零头放在,2025-02
FWD D21X,21042991,0.1,0.0,0.0,0.0,0.1,,,D-1,0.1,0,同一个桶里,2025-02
FWD D21X,21102391,537.8,0.0,0.0,0.5,537.3,,,A-1,537.3,0,,2025-02
FWD D23X,22010191,665.95,0.0,0.0,10.5,655.45,3382.45,200.0,C-1,655.45,0,,2025-02
FWD D23X,23112391,2727.0,0.0,0.0,0.0,2727.0,,,B-2,2727.0,0,,2025-02
FWD D23XST,22122792,35.5,0.0,0.0,0.0,35.5,35.5,,A-1,35.5,0,,2025-02
FWD D25X,23112491,1726.5,0.0,0.0,7.0,1719.5,1719.5,214.0,E-1,1719.5,0,,2025-02
FWD D27X,22122691,1132.85,0.0,0.0,0.0,1132.85,1132.85,171.0,C-1,1132.85,0,,2025-02
FWD D28X,22042592,635.65,0.0,0.0,6.5,629.15,629.15,161.0,D-2,629.15,0,,2025-02
FWD D28XST,22122793,53.7,0.0,0.0,0.0,53.7,53.7,,A-1,53.7,0,,2025-02
FWD V015,24120391,59.89,0.0,0.0,0.0,59.89,59.89,50.0,D-1,59.89,0,,2025-02
FWD V020,24111191,19.2,0.0,0.0,8.0,11.2,11.2,50.0,D-1,11.2,0,,2025-02
FWD V040,24122592,10.7,0.0,0.0,9.5,1.2,91.2,100.0,D-1,1.2,0,,2025-02
FWD V040,25011491,98.0,0.0,0.0,8.0,90.0,,,D-1,90.0,0,,2025-02
FWD V060,24112791,91.08,0.0,0.0,18.5,72.58,72.58,100.0,D-1,72.58,0,,2025-02
FWD V080,24010991,165.57,0.0,0.0,18.6,146.97,146.97,100.0,D-1,146.97,0,,2025-02
FWD V090,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0,,2025-02
FWD V095,25011591,268.0,0.0,0.0,150.6,117.4,117.4,0.0,D-1,117.4,0,,2025-02
FWD V150,24070191,221.47,0.0,0.0,11.3,210.17,210.17,100.0,E-5,210.17,0,,2025-02
FWD V155,24122193,138.8,0.0,0.0,138.0,0.8,0.8,0.0,A1货架,0.8,0,,2025-02
FWD V220,21090291,158.14,0.0,0.0,2.3,155.84,155.84,100.0,A-1,155.84,0,,2025-02
FWD V580,18031991,142.19,0.0,0.0,2.0,140.19,140.19,0.0,A-2,140.19,0,20kg装,2025-02
FWD V550,21022491,274.0,0.0,0.0,1.0,273.0,273.0,50.0,D-2,273.0,0,,2025-02
BHC110,24102860,4093.0,0.0,0.0,0.0,4093.0,4093.0,900.0,3棚-4,4093.0,0,,2025-02
BHC120,20081562,1297.5,0.0,0.0,24.0,1273.5,1273.5,400.0,3棚2-1,1273.5,0,,2025-02
BHC100,25022660,0.0,3000.0,0.0,600.0,2400.0,10800.0,1000.0,车间,2400.0,0,,2025-02
BHC100,25022660,0.0,4100.0,0.0,0.0,4100.0,,,3E-2,4100.0,0,,2025-02
BHC100,25022660,0.0,4300.0,0.0,0.0,4300.0,,,3E-3,4300.0,0,,2025-02
BHC100,24071561,46.4,0.0,21.4,25.0,0.0,,,,0.0,0,,2025-02
BHC100,24071561,500.0,0.0,0.0,500.0,0.0,,,,0.0,0,,2025-02
BHC100,24040360,17.5,0.0,17.5,0.0,0.0,,,,0.0,0,,2025-02
BHC173,24080161,849.0,0.0,0.0,305.0,544.0,794.0,500.0,3D-3,544.0,0,,2025-02
BHC173,24080161,250.0,0.0,0.0,0.0,250.0,,,3棚1-1,250.0,0,,2025-02
BHC150,24101664,828.5,0.0,0.0,275.0,553.5,553.5,,3D-2,553.5,0,,2025-02
BHC151,24070261,1048.0,0.0,0.0,5.0,1043.0,1043.0,425.0,3E-1,1043.0,0,,2025-02
BHC153,24092060,1827.5,0.0,0.0,555.0,1272.5,1272.5,500.0,3D-2,1272.5,0,,2025-02
BHC205,24092562,731.95,0.0,0.0,450.0,281.95,281.95,500.0,3棚-3,281.95,0,,2025-02
BHC201,24052261,394.7,0.0,0.0,6.0,388.7,388.7,200.0,3棚-3,388.7,0,,2025-02
BHC216,25010661,2567.0,0.0,0.0,100.0,2467.0,2467.0,500.0,3棚-4,2467.0,0,,2025-02
BHC219,20082865,962.67,0.0,0.0,30.0,932.67,932.67,500.0,3D-4,932.67,0,,2025-02
BHC223,23041764,232.2,0.0,0.0,5.0,227.2,227.2,200.0,3E-1,227.2,0,,2025-02
BHC225,19072562,11.9,0.0,0.0,0.0,11.9,330.7,500.0,D-2,11.9,0,,2025-02
BHC225,21012366,528.8,0.0,0.0,210.0,318.8,,,3D-3,318.8,0,,2025-02
BHC235,24010562,486.6,0.0,0.0,0.0,486.6,486.6,500.0,3棚1-1,486.6,0,,2025-02
BHC249,21051865,201.05,0.0,0.0,125.0,76.05,76.05,,3D-3,76.05,0,,2025-02
BHC249,22091460,906.0,0.0,0.0,0.0,906.0,906.0,,3棚1-1,906.0,0,,2025-02
BHC259,24062265,307.3,0.0,0.0,0.0,307.3,307.3,,3棚1-1,307.3,0,,2025-02
BHC300,24050662,575.0,0.0,0.0,100.0,475.0,3911.0,1000.0,3棚2-2,475.0,0,,2025-02
BHC300,24121360,3436.0,0.0,0.0,0.0,3436.0,,,3棚2-1,3436.0,0,,2025-02
BHC300,24121260,600.0,0.0,0.0,0.0,600.0,600.0,,3D-3,600.0,0,,2025-02
BHC306,20111465,904.55,0.0,0.0,0.0,904.55,904.55,850.0,3D-1,904.55,0,纸桶,2025-02
BHC362,20122665,297.05,0.0,0.0,1.0,296.05,296.05,,3E-1,296.05,0,,2025-02
BHC500,25021960,0.0,2425.0,0.0,25.0,2400.0,2921.0,500.0,3棚1-2,2400.0,0,,2025-02
BHC500,25021960,0.0,521.0,0.0,0.0,521.0,,,3棚1-2,521.0,0,,2025-02
BHC500,25021863,0.0,300.0,0.0,300.0,0.0,,,,0.0,0,,2025-02
BHC500,21072965,627.8,0.0,427.8,200.0,0.0,,,,0.0,0,,2025-02
BHC500A,24031561,200.0,0.0,0.0,0.0,200.0,200.0,,3棚2-2,200.0,0,,2025-02
BHC502,24042460,1026.0,0.0,226.0,51.0,749.0,749.0,500.0,3D-1,749.0,0,,2025-02
BHC502,25021861,0.0,300.0,0.0,300.0,0.0,,,,0.0,0,,2025-02
BHC504,21052765,4630.1,0.0,226.0,5.0,4399.1,4399.1,500.0,3E-2,4399.1,0,,2025-02
BHC504,25021862,0.0,300.0,0.0,300.0,0.0,,,,0.0,0,,2025-02
BHC505,24102160,924.5,0.0,0.0,55.0,869.5,869.5,300.0,3D-2,869.5,0,,2025-02
BHC508,21091365,1109.15,0.0,0.0,50.0,1059.15,1059.15,300.0,3棚2-1,1059.15,0,,2025-02
BHC509,23070860,495.3,0.0,0.0,75.0,420.3,420.3,,3棚-3,420.3,0,2个零头,2025-02
BHC510,20112065,628.85,0.0,93.77,79.0,456.08,456.08,300.0,3棚1-1,456.08,0,,2025-02
BHC521,24040260,5247.7,0.0,0.0,5.0,5242.7,5242.7,,3棚1-2,5242.7,0,,2025-02
BHC521,24040260,500.0,0.0,0.0,500.0,0.0,,,,0.0,0,,2025-02
BHC521H,24080565,148.0,0.0,0.0,0.0,148.0,148.0,,3D-2,148.0,0,,2025-02
BHC520,24122562,1177.0,0.0,0.0,150.0,1027.0,1027.0,200.0,3棚1-2,1027.0,0,,2025-02
BHC522,,0.0,0.0,0.0,0.0,0.0,902.0,300.0,,0.0,0,,2025-02
BHC522,24122564,952.0,0.0,0.0,50.0,902.0,,,3D-3,902.0,0,,2025-02
BHC5518,24122660,835.5,0.0,0.0,1.0,834.5,834.5,,3D-3,834.5,0,,2025-02
BHC5528,23080460,149.2,0.0,0.0,0.0,149.2,149.2,,3C-1,149.2,0,,2025-02
BHC6050,24060660,75.0,0.0,0.0,0.0,75.0,75.0,,4A-3,75.0,0,,2025-02
BHC6153,24101660,1263.95,0.0,0.0,0.0,1263.95,1263.95,,3棚1-2,1263.95,0,,2025-02
BHC6163,24112060,1135.5,0.0,0.0,205.0,930.5,930.5,,3D-1,930.5,0,,2025-02
BHC6205H,24062160,299.9,0.0,0.0,0.0,299.9,299.9,200.0,3D-3,299.9,0,,2025-02
BHC6216H,22092661,222.8,0.0,0.0,0.0,222.8,222.8,200.0,3E-1,222.8,0,,2025-02
BHC6219H,24121762,701.0,0.0,0.0,0.0,701.0,701.0,200.0,3棚-3,701.0,0,,2025-02
BHC6225H,22062064,183.2,0.0,0.0,25.0,158.2,158.2,200.0,3C-4,158.2,0,2个零头,2025-02
BHC6235H,21070764,127.2,0.0,0.0,0.0,127.2,127.2,100.0,3棚-3,127.2,0,,2025-02
BHC6300H,23070362,723.2,0.0,0.0,16.0,707.2,707.2,200.0,3D-2,707.2,0,,2025-02
BHC6300TH,24092560,1362.5,0.0,0.0,238.5,1124.0,1124.0,200.0,3E-5,1124.0,0,,2025-02
BHC6302H,24050761,734.65,0.0,0.0,25.0,709.65,709.65,,3棚-3,709.65,0,,2025-02
BHC6304H,24062562,124.7,0.0,0.0,25.5,99.2,99.2,200.0,3D-4,99.2,0,,2025-02
BHC6306H,24062561,524.6,0.0,0.0,0.0,524.6,524.6,200.0,3E-1,524.6,0,,2025-02
BHC6307H,20121266,463.5,0.0,0.0,26.0,437.5,437.5,250.0,3C-4,437.5,0,,2025-02
BHC6351H,19080360,781.7,0.0,0.0,2.0,779.7,779.7,,3C-4,779.7,0,,2025-02
BHC6353H,21032565,650.7,0.0,0.0,51.5,599.2,599.2,200.0,3棚2-2,599.2,0,,2025-02
BHC6355H,25022760,0.0,688.0,0.0,0.0,688.0,688.0,,3E-5,688.0,0,,2025-02
BHC6355H,24040860,62.1,0.0,27.1,35.0,0.0,,,,0.0,0,,2025-02
BHC6500H,22081261,409.85,0.0,0.0,66.0,343.85,343.85,200.0,3E-3,343.85,0,,2025-02
BHC6502H,24102260,414.4,0.0,0.0,50.0,364.4,364.4,200.0,3E-1,364.4,0,,2025-02
BHC6504H,24090361,526.4,0.0,0.0,76.2,450.2,450.2,200.0,3棚2-2,450.2,0,,2025-02
BHC6505H,19032963,197.5,0.0,0.0,50.0,147.5,147.5,200.0,3E-5,147.5,0,,2025-02
BHC6508H,19032962,797.5,0.0,0.0,25.0,772.5,772.5,200.0,3棚1-2,772.5,0,,2025-02
BHC6510H,19040862,524.7,0.0,0.0,0.0,524.7,524.7,200.0,3D-1,524.7,0,,2025-02
BHC6520H,24052460,1346.9,0.0,0.0,0.0,1346.9,1346.9,200.0,3E-1,1346.9,0,,2025-02
BHC6522H,24122560,597.0,0.0,0.0,25.0,572.0,572.0,200.0,3D-2,572.0,0,,2025-02
BHC6524H,23051760,504.5,0.0,0.0,0.0,504.5,504.5,,3D-3,504.5,0,,2025-02
BHC6532H,24102861,1122.0,0.0,105.3,52.0,964.7,964.7,200.0,3D-4,964.7,0,,2025-02
BHC6530H,22041561,584.95,0.0,75.4,37.0,472.55,472.55,200.0,3棚-3,472.55,0,,2025-02
BHC6534H,23112262,868.0,0.0,0.0,1.0,867.0,867.0,200.0,3D-2,867.0,0,,2025-02
BHC6535H,22031266,153.5,0.0,75.0,25.0,53.5,53.5,200.0,3E-5,53.5,0,,2025-02
BHC6600,23101160,1693.1,0.0,0.0,0.5,1692.6,1692.6,500.0,3D-4,1692.6,0,,2025-02
BHC6600RG,22021663,1123.0,0.0,0.0,0.0,1123.0,1123.0,500.0,3E-3,1123.0,0,,2025-02
BHC6607,24071961,2058.2,0.0,0.0,125.5,1932.7,2032.7,500.0,3棚-4,1932.7,0,,2025-02
BHC6607,24022860,100.0,0.0,0.0,0.0,100.0,,,3E-4,100.0,0,,2025-02
BHC6607AS,24032760,98.7,0.0,0.0,25.0,73.7,73.7,,D-2,73.7,0,,2025-02
BHC6607H,20091765,930.42,0.0,0.0,1.0,929.42,929.42,,3棚1-2,929.42,0,,2025-02
BHC6608,23082661,2719.1,0.0,0.0,51.0,2668.1,2668.1,500.0,3棚-4,2668.1,0,,2025-02
BHC6609H,24052761,648.4,0.0,0.0,50.5,597.9,597.9,200.0,3D-3,597.9,0,,2025-02
BHC6609,24050862,250.0,0.0,0.0,100.0,150.0,1360.0,500.0,3棚2-2,150.0,0,,2025-02
BHC6609,25010261,1224.0,0.0,0.0,14.0,1210.0,,,3E-1,1210.0,0,,2025-02
BHC6611,24041460,350.76,0.0,0.0,0.0,350.76,350.76,,3棚1-1,350.76,0,,2025-02
BHC6643,24041760,23.0,0.0,0.0,0.0,23.0,1087.14,500.0,D-2,23.0,0,2个零头,2025-02
BHC6643,24062260,1264.14,0.0,0.0,200.0,1064.14,,,3D-3,1064.14,0,,2025-02
BHC6643D,24062261,1080.94,0.0,0.0,50.0,1030.94,1030.94,500.0,3棚2-2,1030.94,0,,2025-02
BHC6643A,19090661,189.8,0.0,0.0,0.0,189.8,599.8,300.0,3棚2-2,189.8,0,义乌退,2025-02
BHC6643A,21090165,411.0,0.0,0.0,1.0,410.0,,,3D-1,410.0,0,,2025-02
BHC6643AS,24052763,0.3,0.0,0.0,0.0,0.3,0.3,,D-2,0.3,0,,2025-02
FWD6643CTD,17080761,240.03,0.0,0.0,0.0,240.03,240.03,,3D-3,240.03,0,纸桶,2025-02
BHC6650,24050861,2975.7,0.0,0.0,5.0,2970.7,2970.7,300.0,3棚2-1,2970.7,0,,2025-02
FWD6653,23121961,3809.0,0.0,0.0,50.0,3759.0,3759.0,0.0,2D-1,3759.0,0,2个零头,2025-02
BHC6654,19070563,0.9,0.0,0.0,0.0,0.9,5067.8,300.0,D-2,0.9,0,,2025-02
BHC6654,20122165,5081.4,0.0,0.0,14.5,5066.9,,,3棚-4,5066.9,0,,2025-02
FWD6664,19042460,300.0,0.0,0.0,0.0,300.0,300.0,,4A-3,300.0,0,,2025-02
BHC6664,24050860,2969.7,0.0,0.0,26.0,2943.7,2943.7,500.0,3棚2-1,2943.7,0,,2025-02
BHC6665AH,22110266,1967.66,0.0,25.0,53.0,1889.66,1889.66,500.0,3C-4,1889.66,0,,2025-02
FWD6666,19070560,112.5,0.0,0.0,0.0,112.5,112.5,2.0,D-1,112.5,0,,2025-02
BHC6810AH,23122161,160.75,0.0,30.0,50.0,80.75,80.75,200.0,3E-1,80.75,0,,2025-02
BHC6820H,24042960,194.86,0.0,0.0,0.0,194.86,194.86,,3棚-3,194.86,0,2个零头,2025-02
BHC6830H,24052760,163.6,0.0,0.0,0.0,163.6,163.6,,2E-1,163.6,0,,2025-02
BHC6840H,22110265,497.9,0.0,0.0,0.0,497.9,497.9,,3棚-3,497.9,0,,2025-02
BHC6850H,24061060,750.0,0.0,11.2,0.0,738.8,738.8,,3D-1,738.8,0,,2025-02
BHC6881H,24090660,2396.5,0.0,0.0,50.0,2346.5,2346.5,200.0,3棚-4,2346.5,0,,2025-02
BHC6882H,24090661,1101.5,0.0,0.0,126.0,975.5,975.5,200.0,3棚1-2,975.5,0,,2025-02
BHC6883H,20070362,4039.7,0.0,0.0,106.0,3933.7,3933.7,200.0,3棚-4,3933.7,0,,2025-02
BHC6885H,19040263,378.5,0.0,0.0,25.0,353.5,353.5,200.0,3E-5,353.5,0,,2025-02
BHC6884H,20090966,1187.38,0.0,0.0,1.0,1186.38,1186.38,200.0,3E-5,1186.38,0,2个零头,2025-02
BHC7305H,24122361,1672.0,0.0,0.0,2.0,1670.0,1670.0,200.0,3棚-4,1670.0,0,,2025-02
BHC7322H,24111460,814.0,0.0,0.0,0.0,814.0,814.0,,3D-3,814.0,0,,2025-02
BHC7353H,22082860,550.0,0.0,0.0,0.0,550.0,550.0,,3棚1-1,550.0,0,,2025-02
BHC7354,23040661,607.05,0.0,107.05,0.0,500.0,500.0,,4C-2,500.0,0,,2025-02
BHC7351H,22051465,390.2,0.0,0.0,2.5,387.7,387.7,200.0,3棚-3,387.7,0,,2025-02
BHC7365H,24120360,689.0,0.0,0.0,3.5,685.5,685.5,200.0,3D-2,685.5,0,,2025-02
BHC8205,24111360,124.1,0.0,0.0,0.0,124.1,124.1,,3D-3,124.1,0,,2025-02
BHC8216H,19051416,131.2,0.0,0.0,0.0,131.2,131.2,50.0,3C-4,131.2,0,,2025-02
BHC8224H,24120660,355.0,0.0,0.0,0.0,355.0,355.0,,3D-4,355.0,0,,2025-02
BHC8235H,20080565,458.6,0.0,0.0,0.0,458.6,458.6,,3E-5,458.6,0,,2025-02
BHC8103,24101661,499.4,0.0,0.0,0.0,499.4,499.4,,3A-3,499.4,0,,2025-02
BHC816C,22021861,586.82,0.0,0.0,0.6,586.22,586.22,,3棚2-2,586.22,0,,2025-02
FWD819C,21100960,228.75,0.0,0.0,1.0,227.75,227.75,,4E-3,227.75,0,,2025-02
BHC819C,21100960,2.7,0.0,0.0,0.0,2.7,2.7,,4E-3,2.7,0,,2025-02
BHC8410,23090262,263.1,0.0,0.0,2.0,261.1,261.1,,3D-3,261.1,0,,2025-02
BHC8413,24082260,185.8,0.0,0.0,17.0,168.8,168.8,,3D-4,168.8,0,,2025-02
BHC8413AS,24032761,48.2,0.0,0.0,25.0,23.2,23.2,,D-2,23.2,0,,2025-02
BHC8416,24122563,1015.0,0.0,0.0,35.5,979.5,979.5,200.0,3棚1-2,979.5,0,,2025-02
BHC8416AS,24032762,88.0,0.0,0.0,28.0,60.0,60.0,,D-2,60.0,0,,2025-02
BHC8417,24081260,640.9,0.0,0.0,25.5,615.4,615.4,200.0,3D-3,615.4,0,,2025-02
BHC84417,23051260,51.74,0.0,0.0,0.0,51.74,51.74,,E-1,51.74,0,,2025-02
BHC8426,24081661,333.0,0.0,0.0,0.0,333.0,333.0,200.0,3棚1-1,333.0,0,,2025-02
BHC8429,24042060,351.5,0.0,0.0,5.5,346.0,346.0,,3D-3,346.0,0,,2025-02
BHC8429AS,24032763,36.9,0.0,0.0,25.0,11.9,11.9,,D-2,11.9,0,,2025-02
BHC8434,19091262,156.69,0.0,0.0,0.0,156.69,206.69,,3C-4,156.69,0,,2025-02
BHC8434,19091262,50.0,0.0,0.0,0.0,50.0,,,E-1,50.0,0,退货,2025-02
BHC8437,21052966,3.1,0.0,0.0,0.0,3.1,3.1,,A-1,3.1,0,,2025-02
BHC8439,24051460,374.2,0.0,0.0,4.0,370.2,370.2,200.0,3棚2-2,370.2,0,,2025-02
BHC8439AS,24050668,73.1,0.0,0.0,0.0,73.1,73.1,,4C-2,73.1,0,,2025-02
BHC8447,24040160,19.8,0.0,0.0,0.5,19.3,19.3,,D-2,19.3,0,,2025-02
BHC8447AS,24032764,44.7,0.0,0.0,25.0,19.7,19.7,,D-2,19.7,0,,2025-02
